x,y
-3058.138106,-8472.096903
-835.0981652,-8746.906152
-1971.909121,-7109.27887
-1084.792329,-8638.833606
-3404.033485,-9971.104433
-2525.573443,-7024.332287
-2984.480971,-11872.87024
-4025.753832,-11057.56313
-4222.485314,-5269.622645
-3361.997465,-10982.92504
-790.084262,-11961.68781
-1577.184289,-3760.204491
-4948.737985,-9859.759934
-1547.290579,-4840.633097
-2415.011028,-9375.272953
-1452.525138,-6868.406611
-6820.610433,-7516.551449
-2514.835844,-10567.73783
-1519.826539,-7637.478659
-2531.276696,-4584.526906
-3330.51394,-10418.23581
-4574.178706,-6333.002486
-2293.489695,-10702.16246
-1946.569173,-11207.92266
-3940.155802,-10531.4307
-6701.919006,-6145.109913
-2916.700905,-3110.556119
-5297.95735,-8092.213685
-1795.220075,-5095.176753
-4213.901738,-5404.47648
-1937.645769,-3981.627128
-1697.674848,-5504.932488
-4373.65956,-8037.696181
-970.8886542,-11039.13842
-3075.414694,-3143.606814
-1202.37825,-12390.4289
-4110.482266,-11498.62953
-4574.242607,-5001.600508
-787.5937794,-5598.782397
-348.0102814,-4811.37929
-1556.293399,-4238.669481
-4777.968056,-8090.898861
-3077.946259,-10542.67326
-1062.296048,-14463.87188
-2069.718271,-3594.691046
-2429.438131,-12756.97504
-322.0678541,-7775.308955
-4941.204082,-9647.071041
-1542.234234,-2439.798473
-485.8878387,-4345.505439
-4781.73617,-5566.719134
-4334.934808,-5359.256982
-3702.221804,-10351.35429
-6303.152024,-6485.259059
-3828.304687,-11434.78999
-5131.925543,-9647.136816
-1856.637911,-4891.41398
-2114.91389,-12160.56835
-3378.643897,-13297.90761
-2794.577212,-6660.787407
-3659.17658,-5305.920028
-2623.492405,-11602.68313
-680.6712171,-6017.357305
-1572.75039,-13321.07215
-5780.529695,-5877.257965
-5906.870499,-9420.759451
-1069.55559,-6742.349261
-2970.858194,-11330.58856
-3545.082795,-8370.275089
-3449.848201,-5456.113425
-4456.487385,-6942.069254
-2111.409796,-4775.764967
-7339.342231,-7886.31032
-4489.57997,-4500.302977
-5059.735005,-9161.225563
-3591.82374,-11573.3972
-2204.850279,-12608.82581
-4475.564028,-5184.732752
-2638.466542,-13083.54355
-4863.754001,-7150.584886
-4488.932777,-10316.48374
-1202.120493,-2992.64164
-2977.520336,-7962.571151
-2004.486294,-11989.72844
-3565.615024,-11093.82468
-4512.073992,-8570.661616
-477.3975427,-8393.908796
-446.8636764,-11795.79189
-3223.792192,-6321.201304
-3758.9334,-7483.714605
-3106.420336,-8843.92821
-6068.598764,-8488.968797
-5352.047333,-5827.520752
-1947.80135,-14211.48268
-6328.745737,-6509.525042
-707.4671784,-11497.44345
-3999.036743,-10817.86563
-1718.30828,-9542.515104
-3074.677194,-10985.89503
-1773.770648,-9212.231741
-441.089253,-11924.81599
-1907.29322,-11128.46352
-3406.746185,-11095.2997
-3328.193083,-8175.208835
-4195.918098,-10545.03373
-4225.615123,-6147.692985
-4546.096993,-4208.573851
-2126.594411,-6703.233354
-846.4230177,-12499.8462
-2244.250124,-9703.411095
-5255.017543,-9741.842848
-830.1984423,-12368.47852
-5971.729148,-8324.532954
-7037.526584,-7430.699523
-3261.614635,-4684.766727
-844.4031463,-12941.35159
-897.4178993,-6166.783479
-2089.843691,-3224.700397
-811.2692674,-3839.541261
-2893.228577,-3598.551381
-3239.006289,-6046.841942
-957.8555793,-12219.24537
-1532.23263,-3452.503038
-7108.026842,-7071.820114
-3102.545685,-4027.555109
-1613.654864,-4802.288572
-2635.769368,-6040.570399
-4313.201935,-5469.047133
-1688.17016,-3192.794694
-3075.095524,-8922.716334
-2043.411305,-5094.005248
-3188.035273,-7331.00621
-3133.530267,-3310.119459
-5961.723785,-9148.181596
-4839.163469,-5178.098823
-1488.781125,-3071.049508
-2090.715146,-8324.093467
148.8028813,-5211.591891
-5906.381662,-7661.905684
-4757.106618,-4884.37204
-537.2855683,-3788.0298
-2651.071873,-10468.41662
-3106.907442,-2582.446228
-2728.82343,-7880.715513
-848.1050593,-7844.52738
-1529.388277,-14632.08958
-3043.996945,-10984.04791
-2086.83185,-12168.65408
-4353.684491,-4315.45958
-862.1937769,-4931.057337
-2945.702724,-6449.955359
-3376.243216,-8426.197414
-1328.578892,-8512.976942
-1677.108215,-7885.613779
-4132.145493,-9439.495435
-1375.288971,-10761.63579
-1179.86929,-13206.4196
-3476.428174,-4742.98271
-4346.08399,-5711.855801
-419.826688,-5100.383447
-3096.403121,-8417.348258
-1877.568899,-8331.00858
-853.7981959,-6050.246671
-2834.294072,-5963.595831
-3714.535562,-10310.05983
-1974.513663,-9454.037305
-2670.815622,-3685.238344
-3818.314527,-8437.114641
-3706.544944,-8380.806884
-1273.655681,-5670.651474
-3851.870021,-7563.86187
-4520.792404,-7948.741165
-4650.125841,-11495.12389
-3603.597192,-11579.48803
-2854.790284,-6165.691485
-2604.624586,-5604.265136
-1496.795635,-8326.056685
-4447.477552,-10544.09415
-2576.336007,-7154.535861
-2505.821803,-4355.828302
-6003.867599,-9389.103751
-3278.077922,-6436.378597
-4083.811085,-8292.367633
-4322.728131,-10788.89557
-1521.082442,-3101.647266
-2184.292895,-11237.54412
-895.8210306,-6004.545189
-509.6078543,-8476.574551
-2494.611207,-11313.95616
-1197.465599,-5062.808261
-1834.404075,-6849.146335
-5043.481636,-9691.618298
-3113.214058,-9827.477459
-2510.745202,-12358.95578
-2293.217135,-13830.03812
-2308.670319,-2862.454519
-3887.025614,-5513.257213
-389.5094549,-4715.663527
-3742.052613,-4481.723123
-1468.459476,-9596.067522
-2181.267194,-9498.856207
-1250.43637,-5166.489619
-3666.335775,-9079.844385
-2692.915711,-10026.12238
-4125.691561,-8050.904724
-2898.115798,-11272.50682
-1708.326893,-7360.73891
-2200.339885,-12195.01735
-4113.973475,-6083.219426
-1066.315929,-3148.10391
-3315.548982,-11502.31834
-1308.193839,-9280.344874
-2490.598219,-5170.938531
-2963.046904,-7998.736215
-909.7651183,-14235.86464
-3768.934235,-10210.37989
-3641.986633,-6462.123457
-1791.11857,-10499.82362
-1960.50325,-2217.885919
-785.9518305,-6803.618389
-2409.152701,-4767.041115
-3165.857805,-9980.459381
-1444.64907,-12074.02842
-3624.149735,-8501.23407
-6162.552653,-8976.493271
-5742.534969,-7327.744914
-2902.656753,-5956.489794
-4199.671112,-7837.56544
-3905.182274,-5888.891863
-4091.689882,-8080.147563
-5012.124462,-4779.249978
-1177.240287,-6513.606127
-2841.032417,-7031.276048
-2034.87875,-3728.401013
-2098.903764,-10432.40539
-2181.47007,-10805.28102
-1819.864055,-10532.25191
-2727.659049,-2406.656234
-1561.252783,-8591.656488
-1493.504529,-2921.425065
-4631.83685,-9954.494045
-6132.992959,-7126.492495
-305.3140741,-4164.371595
-5872.388264,-8527.345628
-5356.334092,-4766.474094
-1968.799148,-14038.71743
-530.850803,-12613.96092
-2588.401982,-6553.090095
-3641.712245,-9136.876106
-2454.007177,-2690.966553
-2711.000086,-10721.11997
-5543.799164,-8319.858281
-4481.202915,-10937.40023
-1378.866054,-9091.678786
-4984.72227,-5459.305367
-7161.080935,-7605.757308
-2939.72348,-5259.767673
-2707.09925,-4221.714708
-2320.198407,-4192.880976
-1494.818269,-12374.5822
-4037.058121,-10558.01943
-4061.747693,-11100.62077
-665.021839,-12024.69671
-3517.330329,-5322.676729
-3822.578691,-9264.469374
-542.2023161,-5152.3932
-4955.343174,-8413.406442
-4776.265115,-8158.942151
-3159.392793,-12151.08208
-2606.812034,-6484.214606
-1206.187834,-3033.718071
-4109.790484,-10891.2756
-1553.9254,-2454.803412
-4633.978228,-6339.314124
-2644.070177,-4752.694352
-3473.868226,-9009.771989
-3880.546411,-9899.109155
-3736.987802,-6136.461071
-4034.460043,-9794.778238
-1671.769533,-5862.901566
-4223.897471,-5420.92169
-1715.729624,-8645.950689
-3682.151684,-6495.940558
-1628.617857,-7038.497124
-2265.830606,-7315.033791
-3157.412373,-2606.159059
-2449.524206,-8401.492489
-2756.062634,-8677.70979
-4500.855792,-10906.31384
-4459.606166,-5807.562604
-2672.408818,-7619.408625
-4920.704103,-5283.952287
-5822.329238,-6022.817193
-518.6955271,-5213.411061
-2130.49749,-6997.114538
-2280.066861,-11872.31458
-1738.741095,-5336.363607
-4996.965615,-6081.494851
-2108.174525,-2349.590166
-1825.617581,-8973.991294
-4167.375243,-10126.9515
-2262.473227,-4075.059332
-4068.339767,-4255.309499
-1118.03701,-10993.96925
-1581.661505,-4689.817622
-2664.125815,-7944.690214
-1357.583132,-4248.686794
-2800.237335,-7247.175924
-3870.338611,-9710.068799
-1766.128883,-5474.88334
-2078.946901,-9759.922194
-1475.964961,-13087.37887
-6742.893192,-6405.061211
-2830.46174,-11101.83226
-2330.044522,-10270.11937
-2684.931401,-2416.112696
-445.8547546,-5363.540606
-3122.204635,-6043.672545
-4103.668117,-7387.872529
-6913.884508,-6629.84306
-1773.578585,-8095.869634
-6371.267158,-8198.209966
-2409.671544,-9042.206709
-2006.55284,-2252.232214
-4512.544351,-9433.432146
-1563.91742,-4531.807117
-2381.087433,-7697.507093
-703.7797215,-11419.43894
-3169.747687,-3581.449279
-4804.491637,-6233.768084
-2852.430944,-8373.431689
-3488.427206,-7786.137964
-2791.478139,-9469.899158
-516.9066863,-4883.734234
-2904.085034,-6107.40624
-2690.555893,-3257.94776
-2377.006616,-4089.05114
-4660.478535,-11082.40118
-4029.507193,-4421.949478
-5053.697455,-7192.264147
-1887.402612,-6977.39262
-1585.987846,-12775.75912
-3237.875217,-7303.127521
-2695.032053,-11470.48549
-450.5377188,-12214.1127
-1951.207231,-6835.604723
-556.0554633,-4298.962726
-1719.940454,-4219.473286
-3341.86388,-9840.664901
-478.8646057,-4922.782058
-5558.197753,-6793.357153
-2540.117049,-9177.411905
-1375.29244,-12305.04859
-1299.043104,-3462.10253
-5761.478944,-9785.407591
-2276.332261,-14146.05144
-4037.534043,-9500.436605
-5993.634562,-7378.061194
-284.3544826,-4607.391468
-5166.729462,-6548.81161
-1497.684974,-11939.08053
-5852.646581,-8372.053768
-4002.742504,-8715.284735
-5409.752279,-7380.883013
-5722.900842,-9855.315071
-1574.429981,-12713.45573
-1322.693826,-4601.301451
-1491.718288,-8010.140642
-3044.123047,-10671.62852
-2599.516742,-6754.268961
-4377.455912,-6984.622245
-5246.371049,-9992.697187
-5180.387761,-8425.761206
-1866.935606,-13694.02971
-5254.183455,-7596.745962
-484.302618,-3758.058238
-3453.256087,-7875.780804
-781.1964496,-8920.71709
-3387.383023,-5858.464962
-4716.613767,-7417.65385
-3746.883315,-6077.952103
-3636.968072,-9522.429315
-5015.029148,-10673.09913
-6926.720348,-6967.501515
-1847.360694,-4513.33692
-2243.629188,-11611.41395
-485.8838956,-12357.67297
-3683.070554,-3968.42598
-2561.520141,-6518.079361
-3858.302837,-5891.443326
-619.1987846,-7659.684093
-4448.01072,-6645.333727
-1821.761132,-4581.361869
-4467.432766,-9185.426352
-1864.205016,-14298.0359
-2487.755763,-7666.915062
-1848.356636,-2617.232814
-1894.967382,-5481.619339
-3900.553134,-9555.947448
-2534.918066,-12087.68628
-823.4531665,-5607.139931
-4684.137007,-8500.665924
-4356.900991,-5828.92946
-1175.966322,-3055.904706
-2941.723982,-10010.05592
-3118.994851,-4532.323548
-3616.849052,-6165.730583
-2580.5085,-7280.967944
-3950.090911,-5008.828201
-3633.791058,-7154.640058
-4457.486394,-6059.979708
-2481.366889,-7973.484562
-2132.350998,-3460.210721
-6910.470545,-6247.586861
-6606.953075,-7067.233416
-1719.840082,-5346.375108
-3873.894938,-10481.13117
-2506.534019,-10030.49378
-3841.440556,-8658.465855
-2217.426331,-10659.3493
-2946.498126,-6864.340632
-2266.10254,-3854.552682
-5445.186345,-8483.597393
-4543.03333,-10107.18083
-4929.17645,-7689.451438
-4015.791994,-8099.097915
-4543.929819,-11103.41557
-1789.16982,-2194.597558
-4808.254974,-9897.601559
-1851.043375,-12233.99286
-4339.83382,-4690.494532
-3478.08884,-4673.647183
-3961.365044,-11088.4767
-4414.610851,-5416.247089
-1049.312921,-13327.41503
-452.2872106,-7253.626989
-4754.329116,-11372.8166
-2087.541684,-3269.175519
-2446.25901,-8877.964265
-7251.882032,-7987.333645
-1677.473907,-7437.700984
-3169.205212,-10703.02919
-2153.322258,-6171.72439
-1262.385496,-8945.596816
-1749.685058,-6053.058162
-5876.775905,-8702.692024
-3249.859774,-11298.61529
-5748.183982,-7969.738064
-1228.054155,-5392.164837
-2696.366215,-7892.118315
-5011.185912,-4833.869934
-4416.237986,-8232.431183
-2030.688458,-4056.412558
-5923.523597,-8135.995535
-5705.117344,-9134.935039
-789.8605089,-5334.147256
-6387.408286,-7076.864592
-6550.04309,-7055.418724
-4814.080244,-5629.233985
-6561.675293,-6671.914672
-3262.809201,-7245.107994
-3299.764321,-7294.125574
-4739.052154,-8943.225291
-5592.570064,-7998.308945
-1712.543052,-9095.240282
-830.2366288,-6199.627439
-978.8103837,-14459.1793
-1181.953925,-2485.280943
-1527.761584,-7175.948447
-3826.283053,-6153.697823
-3573.568307,-5575.292528
-1982.14454,-2247.427832
-2989.955207,-2356.370387
-4430.9478,-4980.269295
-1147.598037,-7707.150741
-948.5175358,-11613.08459
-2421.187772,-3628.652078
-1329.236283,-8824.16319
-7373.872979,-7923.983068
-4795.358812,-9587.638003
-5321.073018,-5351.111328
-6261.195772,-7202.491322
-188.8869081,-11929.75889
-1875.016167,-6622.05347
-1061.92664,-5630.059157
-1128.466222,-11385.87607
-1263.10553,-4087.731649
-3082.059422,-5322.870873
-2161.469578,-11211.04256
-3468.513737,-10633.53534
-2627.708255,-6819.612277
-6619.933352,-7041.543776
-3023.425656,-9947.911436
-3684.606222,-7287.88407
-6642.71429,-7855.152604
-2792.243824,-2096.824129
-5269.926927,-6215.910931
-1224.556154,-5792.9002
-1427.426424,-10747.12564
-5249.346502,-8656.398173
-4527.35649,-9132.7078
-2909.032826,-7647.925692
-1898.63493,-10849.57311
-3760.733528,-10914.20658
-1057.056749,-6984.645733
-1764.211262,-5225.808262
-1422.380544,-3743.045888
-3740.632867,-5379.480973
-3884.370688,-7594.32027
-1866.212281,-9338.462508
-1172.680309,-6221.189547
-2911.49271,-9922.363039
-3043.078891,-4893.310843
-3003.300839,-12796.34348
-3591.934899,-7649.783805
-3700.62488,-3785.212111
-3639.225639,-6014.71874
-6386.235862,-6678.736557
-1464.423615,-13951.7773
-1230.083967,-14242.77538
-4675.952358,-6574.242433
-1074.306895,-8377.198529
-3347.755163,-8264.215779
-750.8923679,-3538.981358
-5387.204916,-7397.17149
-2838.305064,-2949.074884
-4505.119496,-4079.172892
-1493.535077,-7702.491355
-2730.324673,-12128.18141
-2459.107879,-9894.4472
-2211.768301,-12170.88618
-4356.647142,-8086.911919
-1173.114253,-4876.563972
-568.1258778,-3611.044592
-4399.377353,-6282.968781
-2253.348182,-12210.84313
-805.4976068,-13573.06491
-2225.100157,-12139.14034
-5783.452999,-6249.989372
-1709.397937,-6365.379046
-4170.474106,-8540.072267
-2666.074155,-6637.284693
-2704.933935,-12902.7278
-5687.872718,-8476.86884
-1691.493055,-13391.04565
-2134.660459,-13957.58737
-3564.702293,-6990.176218
-2892.9363,-6676.779382
-4754.600197,-4841.296775
-5726.671747,-9275.576512
-2564.112347,-11370.24147
-1513.653249,-10136.41728
-317.4116076,-12580.99174
-2601.790943,-12637.05329
-2151.35758,-4431.014469
-1278.005956,-6862.278629
-1986.821851,-3101.590323
-538.5415179,-11572.20793
-4854.084812,-9552.827675
-2912.550023,-10785.88946
-4157.021064,-5793.188086
-2095.694223,-2516.193322
-989.4050853,-11642.21382
-1055.054617,-5767.427595
-2522.4735,-4861.121355
-5334.213764,-6184.99565
-1543.272056,-3135.560141
-3718.920264,-5286.363788
-3058.639171,-6733.834912
-1971.165568,-9073.727678
-851.1457383,-8582.796877
-4230.521125,-10240.89113
-3521.115249,-4316.724811
-4321.631583,-8415.638789
-5022.894946,-10738.47389
-323.511073,-12340.20655
-4356.104799,-5850.49834
-5985.069276,-9275.054046
-1224.672923,-5785.510131
-2836.318483,-10370.85708
-2489.146292,-6520.772922
-1926.035545,-11850.69767
-377.6792055,-4720.738531
-2107.920122,-6967.600296
-6630.351139,-6705.876696
-2664.294093,-6678.386587
-1616.74889,-6960.27545
-7284.609369,-7144.801885
-1832.141867,-10591.12007
-3575.324874,-5625.003962
-1291.023634,-3127.468985
-2136.822462,-12717.48157
-2187.843243,-8271.849687
-980.0083295,-8467.137469
-4594.677748,-7077.372635
-3062.475821,-8455.073408
-1231.100716,-2267.281363
-1850.955026,-12074.04877
-5196.931269,-8205.901309
-1998.416376,-3009.782729
-1707.029614,-13027.40445
-1701.00628,-3898.010677
-3994.517888,-6579.80985
-1367.622769,-12276.40164
-1410.571158,-2344.477507
-5712.228383,-8672.770958
-2725.738192,-10612.62581
-3457.798458,-6527.131995
-1164.115638,-13339.91351
-3029.238651,-7766.485591
-1829.734439,-9777.156679
-2193.187927,-8841.284268
-1550.802313,-12841.22354
-1600.544673,-6275.743498
-3655.422577,-6073.110062
-2835.976176,-8309.581872
-4393.239789,-10058.56223
-2321.235581,-8667.200008
-1002.769291,-11218.46032
-3954.597725,-11558.99286
-2057.018603,-12251.35372
-4457.611769,-9731.774448
-1795.700357,-4232.748618
-6454.673897,-6507.757856
-3602.768335,-10081.76451
-1396.853114,-2672.931129
-5453.679541,-5061.65305
-4120.6122,-6650.762339
-7559.989193,-7367.204175
-4240.221533,-11574.08227
-4907.6215,-6706.406008
-7118.478217,-6375.311535
-1373.404907,-9593.153355
-1443.510641,-4024.613344
-2388.451078,-14145.73112
-1824.76265,-13285.29423
-4481.793029,-7179.18285
-1463.597395,-13373.06762
-1450.84191,-14162.69132
-3313.866868,-4605.185615
-4555.927762,-11026.67395
-768.1749296,-5362.086188
-5891.646254,-8472.412613
-3378.856066,-3691.545179
-6104.326142,-8940.018149
-2898.337713,-2662.373082
-1309.146585,-11466.0945
-1951.555363,-11330.48082
-126.301222,-11826.51962
-2989.487206,-10819.05706
-1112.933759,-14061.99241
-3368.555889,-6887.886539
-3034.627623,-4819.107125
-2475.142814,-8372.315939
-3128.185408,-12444.81074
-3766.217606,-5082.676385
-1946.459873,-5251.257683
-1447.733562,-9143.768097
-2288.695179,-12602.16186
-1163.040183,-14458.03734
-1769.342745,-13344.86707
-3330.951687,-7626.265461
-418.4927732,-3654.598874
-5290.473126,-5935.735303
-3655.25482,-5858.622163
-2186.865643,-12606.67128
-814.6081089,-5296.627555
-1105.817265,-11829.25712
-4879.51307,-6373.635658
-3722.898237,-8526.537054
-2873.238403,-8159.35999
-6063.241928,-7225.24612
-3079.803009,-13090.94365
-2660.986562,-11696.23885
-2190.133943,-8787.955318
-1417.306741,-12140.5058
-3295.902556,-3480.030402
-5962.665353,-7891.687835
-5354.903333,-8118.969686
-4720.148187,-8921.826417
-5026.141465,-4918.586212
-5699.718325,-7098.770831
-1331.163841,-7518.276631
-5922.703536,-6277.247446
-4309.198569,-4110.725709
-7052.143256,-6611.211005
-283.8495331,-4241.477147
-1462.397114,-8064.37815
-2340.073567,-11467.995
-3248.825168,-3105.363061
-998.1476679,-8488.93287
-1140.056508,-12764.10518
-6225.34989,-8853.768186
-7313.589313,-6258.466442
-4792.607417,-10422.18315
-1626.060974,-2366.949879
-534.012317,-8612.754462
-3423.413851,-2580.89085
-629.974029,-7115.162444
-912.3010716,-7623.566331
-5247.478919,-9602.203461
-475.1089819,-8622.551069
-3932.540848,-8520.589995
-2556.752284,-5502.391789
-4113.488943,-5458.700307
-1164.979744,-13352.94044
-3866.656078,-10122.70955
-3583.815404,-4267.878755
-2219.106426,-8321.001369
-3631.29825,-7876.186956
-1352.626814,-2640.407997
-2117.685806,-3991.869908
-5807.876224,-7114.486411
-1019.207758,-4352.298133
-4196.687645,-10870.7693
-2402.312323,-11173.45576
-1704.065746,-11437.9878
-3922.167478,-10914.34081
-3193.453166,-5552.718632
-6542.816184,-6490.287595
-2682.790881,-6490.782534
-2279.072617,-8932.286054
-2670.783538,-3590.081665
-6298.143719,-6559.313454
-2741.878012,-6767.21437
-5003.324791,-5930.328314
-2286.59127,-3004.639367
-3000.949902,-5505.132901
-2282.366067,-7640.045214
-1442.997372,-12809.6537
-2246.601011,-7421.248585
-3441.3119,-6755.984528
-528.4165076,-3273.393666
-1783.106667,-7449.99911
-3030.219992,-6825.278111
-1506.821337,-1971.023847
-2225.184615,-10736.43264
-406.0641231,-5209.930504
-2985.085286,-11232.9966
-3727.144701,-3761.410619
-717.2947375,-11613.18541
-929.5945326,-4698.813382
-1028.638077,-2633.628335
-2945.962512,-4424.026651
-1866.873862,-4704.022463
-1865.067405,-12418.1499
-3039.043576,-10522.16577
-1305.67587,-14630.86323
-5165.248952,-6035.888255
-657.1958672,-5233.128512
-290.9389294,-4550.226851
-1625.651254,-5299.275063
-4643.17,-9274.380109
-3969.081726,-6435.700954
-823.2157869,-5244.449981
-2151.884855,-2093.638924
-4221.387566,-11694.93191
-4178.901622,-8483.400356
-3369.864926,-6434.079241
-4012.852115,-5197.28219
-3445.100151,-5081.700105
-2574.617378,-5205.571772
-1172.348081,-12773.84095
-2489.237043,-12559.27912
-3708.962285,-5108.909584
-431.0027721,-3889.54875
-1318.43023,-5536.889101
-5046.069546,-5343.275374
-2595.339497,-9441.70547
-1875.558848,-7870.256626
-2558.085692,-12498.57026
-1687.344796,-5307.559366
-1146.018062,-7490.893089
-5240.481741,-5352.820831
-2755.479149,-6598.145024
-1354.753902,-8145.308214
-3899.412878,-6456.115165
-3219.835036,-6156.893915
-4240.593959,-4879.470497
-4895.341493,-9207.78034
-3195.849419,-7940.256634
-4444.272218,-11550.39245
-815.1608839,-8553.452782
-3854.994866,-8902.309446
-4944.243343,-8506.923184
-6140.919934,-6132.792676
-1812.708479,-4623.901783
-2211.348076,-3882.794726
-7058.46817,-6155.579602
-4193.048743,-10948.71347
-3106.710688,-10523.97868
-3651.376338,-4809.414877
-5073.37071,-7335.218576
-2332.333841,-3141.385972
-4007.114907,-9971.996576
-905.0983046,-7644.049625
-2152.772454,-11164.10146
-3712.804803,-7213.66373
-365.5528313,-7708.426772
-5228.726002,-6941.763666
-3394.400625,-6222.175969
-2169.39907,-6627.656294
-3107.687843,-4389.452538
-4260.054248,-9773.173695
-4885.798145,-10142.16884
-2040.446349,-12410.0778
-3119.296692,-11707.63881
-1127.897444,-13561.38837
-2207.518455,-8543.172623
-1761.601092,-10585.41609
-5403.333245,-9180.78495
-2062.510406,-7398.888771
-4967.727766,-7801.619243
-2443.622619,-9458.5736
-2263.816161,-8289.793459
-884.9537998,-12866.82608
-6531.070656,-6006.85615
-1113.522455,-13667.49912
-2155.958843,-11621.56049
-4415.294618,-10372.50677
-5048.869559,-6462.357499
-1792.919712,-10950.44427
-2657.805769,-8322.449308
-2492.724543,-8389.597477
-944.2288256,-8924.701092
-4172.250138,-8668.272932
-918.1981801,-9046.889617
-1730.019636,-13299.42426
-1377.474207,-4527.40446
-2059.604319,-2961.386075
-1930.909929,-7893.137981
-1306.865076,-14130.12968
-4037.330823,-8720.282627
-6028.8692,-6329.554376
-6654.272873,-7252.498831
-1263.373115,-8734.167352
-2163.461049,-2821.163018
-4610.685614,-11107.11575
-1366.207932,-8735.940162
-718.8162928,-11796.23008
-609.3944415,-4424.930331
-1093.73141,-3268.304417
-2181.581765,-6429.305558
-3133.506931,-10714.50002
-6018.86486,-8690.35365
-4918.828324,-9135.033328
-1195.604524,-13281.18603
-740.3789931,-6360.459685
-881.9035571,-7558.471061
-6174.218951,-6408.966151
-4919.708469,-9549.00837
-5060.442252,-9489.382691
-1138.351473,-6386.192308
-3669.040637,-9708.173997
-2412.24224,-4770.649832
-3167.618898,-2851.673331
-4818.467642,-9688.031868
-4831.971589,-10608.55097
-1154.108002,-8979.984787
-6664.25459,-6880.775084
-2343.746192,-9134.988733
-2383.212406,-8884.316117
-337.1070048,-11847.65694
-3274.015103,-2495.650167
-1922.253236,-5754.487774
-587.0369283,-6905.90828
-1479.462224,-4397.439063
-4505.546453,-9876.951163
-2738.226382,-3808.056167
-1501.349522,-9775.520765
-5102.92449,-8020.486267
-1733.00786,-7484.710959
-2755.667807,-7924.455622
-3896.573535,-9166.883431
-797.7016119,-13421.4618
-2074.323355,-13320.75546
-1734.034828,-10789.49248
-2183.242718,-2901.133934
-1351.434671,-11402.65555
-6288.818848,-8543.439357
-4365.407432,-9022.14667
-3011.529407,-6482.651585
-4094.614899,-9337.839454
-1551.063769,-14645.36924
-1571.099093,-4170.649759
-1382.437031,-3070.379415
-1218.585319,-14504.79783
-3568.103527,-4285.589448
-3120.982618,-3151.756408
-7234.884284,-7638.144746
-3976.137397,-8890.95726
-3534.058891,-5892.053908
-4897.18153,-10234.33924
-6480.998821,-6023.173093
-642.261694,-5270.179744
-1665.546124,-8853.999265
-899.5952081,-6157.58993
-5003.20512,-10979.37899
-2842.651172,-6886.036859
-2194.619405,-9197.243793
-2143.257099,-10344.24127
-5559.68886,-10099.29536
-4749.713972,-9255.657235
-5867.919182,-9681.051223
-3045.932266,-5010.04841
-2606.091856,-3229.276304
-2491.317928,-9690.95881
-1326.061627,-4462.4845
-4901.015064,-8838.79852
-3929.920556,-4767.421722
-1936.540291,-6235.417911
-2459.235732,-3506.182862
-1216.464939,-8887.509839
-904.2079947,-7299.485085
-696.5446684,-5325.581555
-3665.441014,-10622.23124
-3425.770059,-4181.86952
-2047.851485,-7416.718962
-4761.051712,-11000.60615
-2778.034324,-3512.510176
-879.1470463,-4085.66844
-3085.034605,-6557.089
-3039.461725,-9769.68869
-3961.334376,-5030.34062
-4885.604961,-5414.948646
-1507.843416,-6068.56746
-1238.827671,-12327.82323
-1529.453957,-4327.747201
-1964.591556,-7272.56936
-4233.169338,-5957.125071
-2596.104192,-8230.071942
-2234.146211,-11324.54635
-1153.648436,-9075.174571
-6595.364948,-6600.146661
-2991.07582,-5402.129586
-3760.26412,-7885.541484
-4238.805528,-11116.45658
-1891.870558,-4283.426103
-1973.943822,-8327.472948
-1239.35912,-14399.42003
-2465.86166,-5045.17077
-4595.56235,-6496.541848
-5727.277534,-7366.096082
-2020.485218,-9982.610252
-467.8278703,-12417.87478
-1273.023647,-8143.462078
-3453.553323,-8129.935107
-2353.44771,-11283.71972
-6709.470641,-6108.9885
-2133.311353,-5776.265064
-5064.090721,-5655.543662
-2279.885338,-13910.26903
-933.6716331,-13914.62816
-4773.832367,-8057.183706
-3079.580724,-13373.72438
-4918.280422,-7023.260797
-974.4902382,-6942.829307
-5370.726784,-6722.62916
-4049.130724,-11397.95374
-1670.169738,-13562.32018
-1263.049048,-13759.96305
-1855.888927,-8261.108761
-516.6169917,-3836.105822
-6290.491503,-8212.502724
-463.3679894,-12375.60394
-1646.116674,-5780.152775
-2193.000544,-5992.350749
-1106.35173,-3280.90984
-242.0913342,-12635.24134
-5912.6954,-7823.068669
-3102.908345,-9437.470419
-1732.494991,-7152.978147
-4565.307578,-4222.723285
-784.3086478,-5135.491649
-2754.384708,-7687.771755
-350.2951297,-8130.781843
-5587.403818,-8422.719835
-863.7588202,-8172.454047
-2865.819035,-4838.303468
-3786.973336,-11376.84851
-1985.855819,-5606.237078
-5978.909052,-9302.760241
-160.9784845,-11881.92341
-878.7832686,-14498.55889
-2080.025796,-5111.598076
-567.1394367,-7391.384384
-1700.737675,-8708.800717
-2580.518856,-3918.747638
-2094.222092,-5385.465903
-6258.896598,-7806.069129
-5522.419694,-9153.429827
-1621.766648,-8858.442437
-3752.91879,-10431.69084
-842.7363437,-13047.382
-4177.897758,-5827.768772
-3482.584893,-11478.98968
-872.5835635,-7434.949763
-274.3033214,-8189.267236
105.7967222,-5084.449186
-5203.586771,-6241.1679
